,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan
776,18,4096,512,128,0.75,5,0 days 00:00:00.084349,0 days 00:00:53.252781,90.2,90.6,46
777,18,4096,512,256,0.5,2,0 days 00:00:00.067579,0 days 00:01:05.795049,89.2,88.8,63
778,18,4096,512,256,0.5,3,0 days 00:00:00.067579,0 days 00:00:58.290904,90.8,90.6,48
779,18,4096,512,256,0.5,5,0 days 00:00:00.067579,0 days 00:00:55.372963,91.0,91.6,47
780,18,4096,512,384,0.25,2,0 days 00:00:00.062623,0 days 00:01:12.151581,90.2,89.8,68
781,18,4096,512,384,0.25,3,0 days 00:00:00.062623,0 days 00:00:49.140611,91.0,91.0,43
782,18,4096,512,384,0.25,5,0 days 00:00:00.062623,0 days 00:00:56.207525,91.6,91.6,44
783,18,4096,1024,256,0.75,2,0 days 00:00:00.066872,0 days 00:01:02.172268,90.0,89.8,54
784,18,4096,1024,256,0.75,3,0 days 00:00:00.066872,0 days 00:01:05.220732,91.6,91.6,55
785,18,4096,1024,256,0.75,5,0 days 00:00:00.066872,0 days 00:00:50.834381,91.8,91.8,47
786,18,4096,1024,512,0.5,2,0 days 00:00:00.059852,0 days 00:01:00.068035,90.6,90.6,58
787,18,4096,1024,512,0.5,3,0 days 00:00:00.059852,0 days 00:00:49.495262,91.2,91.2,46
788,18,4096,1024,512,0.5,5,0 days 00:00:00.059852,0 days 00:00:44.632959,89.6,89.6,37
789,18,4096,1024,768,0.25,2,0 days 00:00:00.057967,0 days 00:00:52.350472,89.4,89.2,44
790,18,4096,1024,768,0.25,3,0 days 00:00:00.057967,0 days 00:00:53.244372,91.4,91.4,47
791,18,4096,1024,768,0.25,5,0 days 00:00:00.057967,0 days 00:00:59.534726,91.8,91.8,50
792,18,4096,2048,512,0.75,2,0 days 00:00:00.060764,0 days 00:00:59.610998,89.2,89.0,52
793,18,4096,2048,512,0.75,3,0 days 00:00:00.060764,0 days 00:01:13.931265,92.6,92.6,67
794,18,4096,2048,512,0.75,5,0 days 00:00:00.060764,0 days 00:00:59.569044,92.2,92.4,50
795,18,4096,2048,1024,0.5,2,0 days 00:00:00.057485,0 days 00:00:47.027658,90.2,90.0,44
796,18,4096,2048,1024,0.5,3,0 days 00:00:00.057485,0 days 00:01:14.691492,92.2,92.2,63
797,18,4096,2048,1024,0.5,5,0 days 00:00:00.057485,0 days 00:00:56.503605,91.8,92.0,55
798,18,4096,2048,1536,0.25,2,0 days 00:00:00.054752,0 days 00:00:57.659018,89.8,89.6,49
799,18,4096,2048,1536,0.25,3,0 days 00:00:00.054752,0 days 00:01:16.743740,94.4,94.4,74
800,18,4096,2048,1536,0.25,5,0 days 00:00:00.054752,0 days 00:01:17.635092,92.4,92.4,58
801,18,4096,4096,1024,0.75,2,0 days 00:00:00.055711,0 days 00:00:53.839478,89.8,89.8,47
802,18,4096,4096,1024,0.75,3,0 days 00:00:00.055711,0 days 00:01:13.030388,92.2,92.2,70
803,18,4096,4096,1024,0.75,5,0 days 00:00:00.055711,0 days 00:01:15.311505,93.2,93.2,59
804,18,4096,4096,2048,0.5,2,0 days 00:00:00.053396,0 days 00:00:48.695136,89.6,89.6,49
805,18,4096,4096,2048,0.5,3,0 days 00:00:00.053396,0 days 00:01:46.228980,93.6,93.6,76
806,18,4096,4096,2048,0.5,5,0 days 00:00:00.053396,0 days 00:00:59.519917,91.4,91.4,47
807,18,4096,4096,3072,0.25,2,0 days 00:00:00.053951,0 days 00:00:53.161040,89.8,89.8,46
808,18,4096,4096,3072,0.25,3,0 days 00:00:00.053951,0 days 00:01:35.798406,93.6,94.0,63
809,18,4096,4096,3072,0.25,5,0 days 00:00:00.053951,0 days 00:01:26.259593,94.2,94.8,62
810,21,256,256,64,0.75,2,0 days 00:00:00.329454,0 days 00:01:51.675837,91.2,91.2,80
811,21,256,256,64,0.75,3,0 days 00:00:00.329454,0 days 00:01:22.807090,87.2,88.0,64
812,21,256,256,64,0.75,5,0 days 00:00:00.329454,0 days 00:01:45.584530,90.6,90.4,74
813,21,256,256,128,0.5,2,0 days 00:00:00.054512,0 days 00:01:14.408596,89.0,88.4,76
814,21,256,256,128,0.5,3,0 days 00:00:00.054512,0 days 00:01:10.100402,90.0,89.8,75
815,21,256,256,128,0.5,5,0 days 00:00:00.054512,0 days 00:01:16.013633,90.0,90.0,64
816,21,256,256,192,0.25,2,0 days 00:00:00.052463,0 days 00:01:00.778665,86.8,86.0,69
817,21,256,256,192,0.25,3,0 days 00:00:00.052463,0 days 00:01:19.896809,90.4,90.0,75
818,21,256,256,192,0.25,5,0 days 00:00:00.052463,0 days 00:00:57.265937,89.2,88.8,64
819,21,512,256,64,0.75,2,0 days 00:00:00.060935,0 days 00:01:10.888285,81.6,85.8,62
820,21,512,256,64,0.75,3,0 days 00:00:00.060935,0 days 00:00:45.908790,71.0,79.4,42
821,21,512,256,64,0.75,5,0 days 00:00:00.060935,0 days 00:01:00.978129,90.6,90.8,47
822,21,512,256,128,0.5,2,0 days 00:00:00.055258,0 days 00:01:11.820795,89.4,89.0,75
823,21,512,256,128,0.5,3,0 days 00:00:00.055258,0 days 00:01:18.182828,91.4,91.6,65
824,21,512,256,128,0.5,5,0 days 00:00:00.055258,0 days 00:00:46.086988,88.6,89.0,42
825,21,512,256,192,0.25,2,0 days 00:00:00.054472,0 days 00:01:07.545426,89.6,89.4,70
826,21,512,256,192,0.25,3,0 days 00:00:00.054472,0 days 00:01:10.155776,90.4,90.2,68
827,21,512,256,192,0.25,5,0 days 00:00:00.054472,0 days 00:00:56.191392,89.8,89.6,60
828,21,512,512,128,0.75,2,0 days 00:00:00.054701,0 days 00:01:04.122349,90.0,89.8,72
829,21,512,512,128,0.75,3,0 days 00:00:00.054701,0 days 00:01:09.566185,91.2,91.0,62
830,21,512,512,128,0.75,5,0 days 00:00:00.054701,0 days 00:01:04.950744,90.8,91.2,55
831,21,512,512,256,0.5,2,0 days 00:00:00.052382,0 days 00:01:10.786927,89.6,89.4,71
832,21,512,512,256,0.5,3,0 days 00:00:00.052382,0 days 00:00:50.821605,90.8,90.8,52
833,21,512,512,256,0.5,5,0 days 00:00:00.052382,0 days 00:00:58.820940,91.4,91.2,58
834,21,512,512,384,0.25,2,0 days 00:00:00.051405,0 days 00:01:07.198754,89.8,89.6,69
835,21,512,512,384,0.25,3,0 days 00:00:00.051405,0 days 00:00:51.254678,91.2,91.0,55
836,21,512,512,384,0.25,5,0 days 00:00:00.051405,0 days 00:00:44.971675,91.8,92.0,48
837,21,1024,256,64,0.75,2,0 days 00:00:00.069367,0 days 00:01:34.314026,91.8,92.0,73
838,21,1024,256,64,0.75,3,0 days 00:00:00.069367,0 days 00:01:19.706724,90.8,91.0,62
839,21,1024,256,64,0.75,5,0 days 00:00:00.069367,0 days 00:01:03.746535,89.8,90.4,46
840,21,1024,256,128,0.5,2,0 days 00:00:00.058973,0 days 00:01:09.288617,90.4,90.2,64
841,21,1024,256,128,0.5,3,0 days 00:00:00.058973,0 days 00:01:09.277544,85.2,87.2,54
842,21,1024,256,128,0.5,5,0 days 00:00:00.058973,0 days 00:00:53.008318,90.4,90.6,49
843,21,1024,256,192,0.25,2,0 days 00:00:00.056937,0 days 00:01:15.367224,90.2,90.2,67
844,21,1024,256,192,0.25,3,0 days 00:00:00.056937,0 days 00:01:09.183801,87.4,87.6,57
845,21,1024,256,192,0.25,5,0 days 00:00:00.056937,0 days 00:01:03.555605,91.2,91.6,58
846,21,1024,512,128,0.75,2,0 days 00:00:00.059478,0 days 00:01:22.350257,91.8,91.8,72
847,21,1024,512,128,0.75,3,0 days 00:00:00.059478,0 days 00:00:51.271518,87.8,88.2,51
848,21,1024,512,128,0.75,5,0 days 00:00:00.059478,0 days 00:01:19.389889,91.6,91.8,60
849,21,1024,512,256,0.5,2,0 days 00:00:00.054647,0 days 00:01:13.485622,89.6,89.4,71
850,21,1024,512,256,0.5,3,0 days 00:00:00.054647,0 days 00:00:47.985624,81.6,85.4,46
851,21,1024,512,256,0.5,5,0 days 00:00:00.054647,0 days 00:00:52.552374,91.2,91.2,45
852,21,1024,512,384,0.25,2,0 days 00:00:00.055966,0 days 00:01:10.131920,90.2,90.2,70
853,21,1024,512,384,0.25,3,0 days 00:00:00.055966,0 days 00:00:56.998268,91.0,90.8,63
854,21,1024,512,384,0.25,5,0 days 00:00:00.055966,0 days 00:00:51.156934,90.4,90.4,44
855,21,1024,1024,256,0.75,2,0 days 00:00:00.055787,0 days 00:01:13.699279,89.8,89.8,68
856,21,1024,1024,256,0.75,3,0 days 00:00:00.055787,0 days 00:00:47.612811,91.2,91.2,50
857,21,1024,1024,256,0.75,5,0 days 00:00:00.055787,0 days 00:00:47.640785,92.8,93.0,45
858,21,1024,1024,512,0.5,2,0 days 00:00:00.053448,0 days 00:00:52.494305,90.2,90.2,55
859,21,1024,1024,512,0.5,3,0 days 00:00:00.053448,0 days 00:00:58.578399,91.4,91.2,55
860,21,1024,1024,512,0.5,5,0 days 00:00:00.053448,0 days 00:00:44.941558,91.0,91.0,44
861,21,1024,1024,768,0.25,2,0 days 00:00:00.051394,0 days 00:00:53.233198,90.2,89.8,60
862,21,1024,1024,768,0.25,3,0 days 00:00:00.051394,0 days 00:00:53.368134,92.0,91.6,48
863,21,1024,1024,768,0.25,5,0 days 00:00:00.051394,0 days 00:00:52.296195,91.6,91.6,48
864,21,2048,256,64,0.75,2,0 days 00:00:00.088573,0 days 00:01:51.714197,91.0,90.8,77
865,21,2048,256,64,0.75,3,0 days 00:00:00.088573,0 days 00:01:10.981270,89.8,90.2,54
866,21,2048,256,64,0.75,5,0 days 00:00:00.088573,0 days 00:01:12.915167,90.2,90.8,48
867,21,2048,256,128,0.5,2,0 days 00:00:00.069808,0 days 00:01:25.779657,90.4,90.2,68
868,21,2048,256,128,0.5,3,0 days 00:00:00.069808,0 days 00:00:40.203561,79.8,84.4,36
869,21,2048,256,128,0.5,5,0 days 00:00:00.069808,0 days 00:00:58.019337,91.6,92.0,48
870,21,2048,256,192,0.25,2,0 days 00:00:00.063911,0 days 00:01:12.276971,89.8,89.6,65
871,21,2048,256,192,0.25,3,0 days 00:00:00.063911,0 days 00:00:52.701998,84.8,87.6,48
872,21,2048,256,192,0.25,5,0 days 00:00:00.063911,0 days 00:00:54.424082,91.2,91.4,51
873,21,2048,512,128,0.75,2,0 days 00:00:00.068766,0 days 00:01:01.505376,89.4,89.4,55
874,21,2048,512,128,0.75,3,0 days 00:00:00.068766,0 days 00:01:10.344279,91.4,91.4,58
875,21,2048,512,128,0.75,5,0 days 00:00:00.068766,0 days 00:00:51.137565,90.4,91.0,46
876,21,2048,512,256,0.5,2,0 days 00:00:00.060113,0 days 00:01:12.604472,90.6,90.4,65
877,21,2048,512,256,0.5,3,0 days 00:00:00.060113,0 days 00:00:45.036346,91.2,91.2,42
878,21,2048,512,256,0.5,5,0 days 00:00:00.060113,0 days 00:00:52.197205,91.4,91.2,49
879,21,2048,512,384,0.25,2,0 days 00:00:00.056639,0 days 00:01:09.069303,89.0,88.6,65
880,21,2048,512,384,0.25,3,0 days 00:00:00.056639,0 days 00:01:00.804237,90.6,90.6,50
881,21,2048,512,384,0.25,5,0 days 00:00:00.056639,0 days 00:01:08.229247,92.4,92.4,53
882,21,2048,1024,256,0.75,2,0 days 00:00:00.062197,0 days 00:01:08.309897,89.4,89.0,54
883,21,2048,1024,256,0.75,3,0 days 00:00:00.062197,0 days 00:01:00.333314,90.8,90.8,51
884,21,2048,1024,256,0.75,5,0 days 00:00:00.062197,0 days 00:00:43.920555,90.6,90.6,43
885,21,2048,1024,512,0.5,2,0 days 00:00:00.055198,0 days 00:00:57.316290,90.6,90.6,52
886,21,2048,1024,512,0.5,3,0 days 00:00:00.055198,0 days 00:01:03.967543,91.8,91.4,57
887,21,2048,1024,512,0.5,5,0 days 00:00:00.055198,0 days 00:00:45.022853,91.4,91.4,39
888,21,2048,1024,768,0.25,2,0 days 00:00:00.054382,0 days 00:00:56.099077,88.8,88.4,54
889,21,2048,1024,768,0.25,3,0 days 00:00:00.054382,0 days 00:00:52.579639,92.2,92.0,52
890,21,2048,1024,768,0.25,5,0 days 00:00:00.054382,0 days 00:01:22.332782,93.6,93.8,72
891,21,2048,2048,512,0.75,2,0 days 00:00:00.056633,0 days 00:01:01.293074,88.6,88.4,56
892,21,2048,2048,512,0.75,3,0 days 00:00:00.056633,0 days 00:00:54.161501,90.6,90.4,55
893,21,2048,2048,512,0.75,5,0 days 00:00:00.056633,0 days 00:00:58.487726,91.6,91.8,55
894,21,2048,2048,1024,0.5,2,0 days 00:00:00.053606,0 days 00:00:53.363451,89.8,89.8,55
895,21,2048,2048,1024,0.5,3,0 days 00:00:00.053606,0 days 00:00:57.441283,91.2,91.2,52
896,21,2048,2048,1024,0.5,5,0 days 00:00:00.053606,0 days 00:01:18.015409,93.8,93.8,64
897,21,2048,2048,1536,0.25,2,0 days 00:00:00.052767,0 days 00:00:51.307672,89.8,89.6,53
898,21,2048,2048,1536,0.25,3,0 days 00:00:00.052767,0 days 00:01:15.117182,93.0,93.0,69
899,21,2048,2048,1536,0.25,5,0 days 00:00:00.052767,0 days 00:01:16.731366,93.0,93.2,60
900,21,4096,256,64,0.75,2,0 days 00:00:00.117426,0 days 00:01:56.150244,89.4,89.2,69
901,21,4096,256,64,0.75,3,0 days 00:00:00.117426,0 days 00:01:22.776908,90.0,90.0,57
902,21,4096,256,64,0.75,5,0 days 00:00:00.117426,0 days 00:01:09.190261,88.4,89.2,44
903,21,4096,256,128,0.5,2,0 days 00:00:00.087956,0 days 00:01:24.710142,85.0,87.4,57
904,21,4096,256,128,0.5,3,0 days 00:00:00.087956,0 days 00:01:19.188660,91.4,91.4,64
905,21,4096,256,128,0.5,5,0 days 00:00:00.087956,0 days 00:01:01.663211,90.0,90.8,49
906,21,4096,256,192,0.25,2,0 days 00:00:00.078267,0 days 00:01:14.449461,89.6,89.6,63
907,21,4096,256,192,0.25,3,0 days 00:00:00.078267,0 days 00:00:58.299034,90.2,90.2,47
908,21,4096,256,192,0.25,5,0 days 00:00:00.078267,0 days 00:00:46.431922,89.8,90.2,39
909,21,4096,512,128,0.75,2,0 days 00:00:00.089091,0 days 00:01:32.376433,90.8,90.8,69
910,21,4096,512,128,0.75,3,0 days 00:00:00.089091,0 days 00:01:16.295494,92.0,91.8,59
911,21,4096,512,128,0.75,5,0 days 00:00:00.089091,0 days 00:01:07.638845,91.8,92.2,51
912,21,4096,512,256,0.5,2,0 days 00:00:00.073873,0 days 00:01:09.945946,90.4,90.0,61
913,21,4096,512,256,0.5,3,0 days 00:00:00.073873,0 days 00:01:01.904088,90.8,90.6,46
914,21,4096,512,256,0.5,5,0 days 00:00:00.073873,0 days 00:01:00.813571,91.2,91.2,49
915,21,4096,512,384,0.25,2,0 days 00:00:00.065184,0 days 00:01:11.909179,89.6,89.4,62
916,21,4096,512,384,0.25,3,0 days 00:00:00.065184,0 days 00:00:52.305222,90.4,90.2,45
917,21,4096,512,384,0.25,5,0 days 00:00:00.065184,0 days 00:01:03.555691,92.2,92.2,55
918,21,4096,1024,256,0.75,2,0 days 00:00:00.071079,0 days 00:01:10.077301,90.2,90.2,57
919,21,4096,1024,256,0.75,3,0 days 00:00:00.071079,0 days 00:01:08.913519,92.0,92.0,56
920,21,4096,1024,256,0.75,5,0 days 00:00:00.071079,0 days 00:00:57.787343,92.6,92.8,48
921,21,4096,1024,512,0.5,2,0 days 00:00:00.062253,0 days 00:01:09.312229,90.8,90.6,59
922,21,4096,1024,512,0.5,3,0 days 00:00:00.062253,0 days 00:00:52.837374,91.2,91.0,43
923,21,4096,1024,512,0.5,5,0 days 00:00:00.062253,0 days 00:00:54.819882,91.0,91.0,45
924,21,4096,1024,768,0.25,2,0 days 00:00:00.060413,0 days 00:00:54.230079,88.6,88.6,45
925,21,4096,1024,768,0.25,3,0 days 00:00:00.060413,0 days 00:00:49.580375,91.4,91.4,42
926,21,4096,1024,768,0.25,5,0 days 00:00:00.060413,0 days 00:01:18.839130,93.4,93.6,58
927,21,4096,2048,512,0.75,2,0 days 00:00:00.060887,0 days 00:01:02.768128,89.2,89.2,54
928,21,4096,2048,512,0.75,3,0 days 00:00:00.060887,0 days 00:01:23.049844,92.0,91.8,67
929,21,4096,2048,512,0.75,5,0 days 00:00:00.060887,0 days 00:01:04.005880,92.8,93.0,54
930,21,4096,2048,1024,0.5,2,0 days 00:00:00.057260,0 days 00:00:57.197632,90.8,90.6,58
931,21,4096,2048,1024,0.5,3,0 days 00:00:00.057260,0 days 00:00:56.979686,91.4,91.4,54
932,21,4096,2048,1024,0.5,5,0 days 00:00:00.057260,0 days 00:00:57.346868,92.6,92.6,56
933,21,4096,2048,1536,0.25,2,0 days 00:00:00.055582,0 days 00:01:07.764114,90.4,90.2,55
934,21,4096,2048,1536,0.25,3,0 days 00:00:00.055582,0 days 00:01:22.973659,93.6,93.6,69
935,21,4096,2048,1536,0.25,5,0 days 00:00:00.055582,0 days 00:01:27.158491,93.4,93.6,60
936,21,4096,4096,1024,0.75,2,0 days 00:00:00.057957,0 days 00:00:59.976038,89.6,89.4,50
937,21,4096,4096,1024,0.75,3,0 days 00:00:00.057957,0 days 00:01:07.005030,92.0,92.0,58
938,21,4096,4096,1024,0.75,5,0 days 00:00:00.057957,0 days 00:01:38.033564,94.0,94.2,73
939,21,4096,4096,2048,0.5,2,0 days 00:00:00.052588,0 days 00:00:52.091512,90.0,90.0,46
940,21,4096,4096,2048,0.5,3,0 days 00:00:00.052588,0 days 00:01:44.246949,95.2,95.2,77
941,21,4096,4096,2048,0.5,5,0 days 00:00:00.052588,0 days 00:01:15.143270,93.4,93.4,64
942,21,4096,4096,3072,0.25,2,0 days 00:00:00.052079,0 days 00:00:57.840844,89.8,89.8,56
943,21,4096,4096,3072,0.25,3,0 days 00:00:00.052079,0 days 00:01:35.801758,94.0,94.2,72
944,21,4096,4096,3072,0.25,5,0 days 00:00:00.052079,0 days 00:01:20.478586,94.2,94.2,59
945,24,256,256,64,0.75,2,0 days 00:00:00.760729,0 days 00:01:20.758687,88.4,88.2,71
946,24,256,256,64,0.75,3,0 days 00:00:00.760729,0 days 00:01:01.090260,84.8,85.6,55
947,24,256,256,64,0.75,5,0 days 00:00:00.760729,0 days 00:01:28.203373,90.6,90.8,69
948,24,256,256,128,0.5,2,0 days 00:00:00.053533,0 days 00:01:13.270496,87.6,86.6,69
949,24,256,256,128,0.5,3,0 days 00:00:00.053533,0 days 00:01:01.318807,88.6,88.0,65
950,24,256,256,128,0.5,5,0 days 00:00:00.053533,0 days 00:01:05.062140,89.4,89.4,66
951,24,256,256,192,0.25,2,0 days 00:00:00.052458,0 days 00:00:42.038507,84.8,83.4,57
952,24,256,256,192,0.25,3,0 days 00:00:00.052458,0 days 00:01:09.301595,89.8,89.2,74
953,24,256,256,192,0.25,5,0 days 00:00:00.052458,0 days 00:00:55.756991,88.4,88.4,63
954,24,512,256,64,0.75,2,0 days 00:00:00.059768,0 days 00:01:09.559321,81.4,85.0,62
955,24,512,256,64,0.75,3,0 days 00:00:00.059768,0 days 00:00:43.120414,71.8,79.8,41
956,24,512,256,64,0.75,5,0 days 00:00:00.059768,0 days 00:01:02.229895,89.8,90.4,50
957,24,512,256,128,0.5,2,0 days 00:00:00.056816,0 days 00:01:11.998427,89.8,89.4,72
958,24,512,256,128,0.5,3,0 days 00:00:00.056816,0 days 00:01:09.648876,91.4,91.6,66
959,24,512,256,128,0.5,5,0 days 00:00:00.056816,0 days 00:00:49.666647,91.2,91.2,49
960,24,512,256,192,0.25,2,0 days 00:00:00.055063,0 days 00:01:02.640732,89.8,89.6,66
961,24,512,256,192,0.25,3,0 days 00:00:00.055063,0 days 00:01:05.002493,90.4,90.2,69
962,24,512,256,192,0.25,5,0 days 00:00:00.055063,0 days 00:01:00.793368,90.0,90.0,65
963,24,512,512,128,0.75,2,0 days 00:00:00.056061,0 days 00:01:08.945269,89.4,89.0,70
964,24,512,512,128,0.75,3,0 days 00:00:00.056061,0 days 00:01:08.077327,91.6,91.6,61
965,24,512,512,128,0.75,5,0 days 00:00:00.056061,0 days 00:00:44.143941,90.8,91.2,44
966,24,512,512,256,0.5,2,0 days 00:00:00.055900,0 days 00:01:10.945634,89.8,89.4,75
967,24,512,512,256,0.5,3,0 days 00:00:00.055900,0 days 00:00:58.356135,90.6,90.4,60
968,24,512,512,256,0.5,5,0 days 00:00:00.055900,0 days 00:00:51.641402,92.2,92.2,56
969,24,512,512,384,0.25,2,0 days 00:00:00.052750,0 days 00:01:03.988103,90.6,90.4,68
970,24,512,512,384,0.25,3,0 days 00:00:00.052750,0 days 00:00:53.306064,91.6,91.6,57
971,24,512,512,384,0.25,5,0 days 00:00:00.052750,0 days 00:00:44.220716,91.4,91.4,46
972,24,1024,256,64,0.75,2,0 days 00:00:00.065706,0 days 00:01:33.301897,91.6,91.4,74
973,24,1024,256,64,0.75,3,0 days 00:00:00.065706,0 days 00:01:11.121988,82.8,86.4,54
974,24,1024,256,64,0.75,5,0 days 00:00:00.065706,0 days 00:01:03.743281,91.6,91.8,48
975,24,1024,256,128,0.5,2,0 days 00:00:00.057170,0 days 00:01:10.950023,90.0,89.8,69
976,24,1024,256,128,0.5,3,0 days 00:00:00.057170,0 days 00:00:43.765563,85.6,87.4,45
977,24,1024,256,128,0.5,5,0 days 00:00:00.057170,0 days 00:00:56.607292,89.4,89.4,51
978,24,1024,256,192,0.25,2,0 days 00:00:00.056177,0 days 00:01:09.319417,91.2,91.0,69
979,24,1024,256,192,0.25,3,0 days 00:00:00.056177,0 days 00:01:00.540201,90.6,90.2,62
980,24,1024,256,192,0.25,5,0 days 00:00:00.056177,0 days 00:01:05.954310,91.0,91.2,63
981,24,1024,512,128,0.75,2,0 days 00:00:00.061186,0 days 00:01:32.540956,91.4,91.4,78
982,24,1024,512,128,0.75,3,0 days 00:00:00.061186,0 days 00:00:48.687239,88.4,88.2,50
983,24,1024,512,128,0.75,5,0 days 00:00:00.061186,0 days 00:01:06.081056,92.4,92.8,62
984,24,1024,512,256,0.5,2,0 days 00:00:00.056866,0 days 00:01:19.292662,90.6,90.4,76
985,24,1024,512,256,0.5,3,0 days 00:00:00.056866,0 days 00:00:43.414161,81.0,85.6,43
986,24,1024,512,256,0.5,5,0 days 00:00:00.056866,0 days 00:00:59.032804,92.0,92.0,53
987,24,1024,512,384,0.25,2,0 days 00:00:00.053563,0 days 00:01:04.225671,89.6,89.2,67
988,24,1024,512,384,0.25,3,0 days 00:00:00.053563,0 days 00:00:53.825082,91.2,90.8,57
989,24,1024,512,384,0.25,5,0 days 00:00:00.053563,0 days 00:00:43.854053,91.0,91.0,43
990,24,1024,1024,256,0.75,2,0 days 00:00:00.056486,0 days 00:01:11.791684,91.0,91.0,68
991,24,1024,1024,256,0.75,3,0 days 00:00:00.056486,0 days 00:00:47.790564,91.2,91.2,49
992,24,1024,1024,256,0.75,5,0 days 00:00:00.056486,0 days 00:00:43.580886,92.6,92.6,49
993,24,1024,1024,512,0.5,2,0 days 00:00:00.053130,0 days 00:00:54.959210,91.2,91.2,63
994,24,1024,1024,512,0.5,3,0 days 00:00:00.053130,0 days 00:00:53.621462,92.0,92.0,57
995,24,1024,1024,512,0.5,5,0 days 00:00:00.053130,0 days 00:00:50.784669,90.8,90.8,45
996,24,1024,1024,768,0.25,2,0 days 00:00:00.054361,0 days 00:00:54.748524,89.6,89.2,63
997,24,1024,1024,768,0.25,3,0 days 00:00:00.054361,0 days 00:00:56.645501,91.8,91.6,55
998,24,1024,1024,768,0.25,5,0 days 00:00:00.054361,0 days 00:00:50.497784,92.0,92.2,47
999,24,2048,256,64,0.75,2,0 days 00:00:00.086119,0 days 00:02:03.225192,90.8,90.8,77
1000,24,2048,256,64,0.75,3,0 days 00:00:00.086119,0 days 00:00:55.448128,83.6,86.8,45
1001,24,2048,256,64,0.75,5,0 days 00:00:00.086119,0 days 00:01:08.357119,89.6,90.2,46
1002,24,2048,256,128,0.5,2,0 days 00:00:00.070305,0 days 00:01:23.441113,90.8,90.6,69
1003,24,2048,256,128,0.5,3,0 days 00:00:00.070305,0 days 00:00:37.947578,79.8,84.2,34
1004,24,2048,256,128,0.5,5,0 days 00:00:00.070305,0 days 00:00:58.067438,90.6,90.4,53
1005,24,2048,256,192,0.25,2,0 days 00:00:00.065672,0 days 00:01:12.646246,90.2,90.0,63
1006,24,2048,256,192,0.25,3,0 days 00:00:00.065672,0 days 00:00:53.329106,84.8,87.4,46
1007,24,2048,256,192,0.25,5,0 days 00:00:00.065672,0 days 00:01:09.860357,91.4,91.4,55
1008,24,2048,512,128,0.75,2,0 days 00:00:00.067808,0 days 00:01:16.601273,90.8,90.8,61
1009,24,2048,512,128,0.75,3,0 days 00:00:00.067808,0 days 00:01:13.658127,92.2,92.4,64
1010,24,2048,512,128,0.75,5,0 days 00:00:00.067808,0 days 00:00:57.430556,90.2,90.8,52
1011,24,2048,512,256,0.5,2,0 days 00:00:00.059095,0 days 00:01:16.379964,90.4,90.2,63
1012,24,2048,512,256,0.5,3,0 days 00:00:00.059095,0 days 00:00:45.596510,91.4,91.4,43
1013,24,2048,512,256,0.5,5,0 days 00:00:00.059095,0 days 00:01:05.085318,92.4,92.4,61
1014,24,2048,512,384,0.25,2,0 days 00:00:00.056862,0 days 00:01:06.407806,89.4,88.6,61
1015,24,2048,512,384,0.25,3,0 days 00:00:00.056862,0 days 00:00:58.017475,90.2,90.0,52
1016,24,2048,512,384,0.25,5,0 days 00:00:00.056862,0 days 00:01:00.011775,91.6,91.8,51
1017,24,2048,1024,256,0.75,2,0 days 00:00:00.059462,0 days 00:01:10.186909,89.8,89.4,57
1018,24,2048,1024,256,0.75,3,0 days 00:00:00.059462,0 days 00:01:04.845590,90.4,90.4,55
1019,24,2048,1024,256,0.75,5,0 days 00:00:00.059462,0 days 00:00:44.867521,90.6,90.6,40
1020,24,2048,1024,512,0.5,2,0 days 00:00:00.054829,0 days 00:01:02.490896,90.6,90.6,56
1021,24,2048,1024,512,0.5,3,0 days 00:00:00.054829,0 days 00:00:57.820420,92.0,92.0,52
1022,24,2048,1024,512,0.5,5,0 days 00:00:00.054829,0 days 00:00:47.348800,91.8,91.8,40
1023,24,2048,1024,768,0.25,2,0 days 00:00:00.055335,0 days 00:01:01.921669,89.4,89.4,62
1024,24,2048,1024,768,0.25,3,0 days 00:00:00.055335,0 days 00:00:53.300095,92.0,92.0,53
1025,24,2048,1024,768,0.25,5,0 days 00:00:00.055335,0 days 00:01:23.387920,94.4,94.6,67
1026,24,2048,2048,512,0.75,2,0 days 00:00:00.054915,0 days 00:01:05.475866,90.2,90.0,64
1027,24,2048,2048,512,0.75,3,0 days 00:00:00.054915,0 days 00:00:44.775265,90.4,90.0,49
1028,24,2048,2048,512,0.75,5,0 days 00:00:00.054915,0 days 00:00:57.843758,91.8,91.6,53
1029,24,2048,2048,1024,0.5,2,0 days 00:00:00.053640,0 days 00:01:02.760205,90.2,90.2,57
1030,24,2048,2048,1024,0.5,3,0 days 00:00:00.053640,0 days 00:00:53.231378,92.0,92.0,54
1031,24,2048,2048,1024,0.5,5,0 days 00:00:00.053640,0 days 00:01:07.506977,93.6,93.6,64
1032,24,2048,2048,1536,0.25,2,0 days 00:00:00.052487,0 days 00:00:52.762405,90.6,90.2,59
1033,24,2048,2048,1536,0.25,3,0 days 00:00:00.052487,0 days 00:01:31.661887,94.4,94.6,74
1034,24,2048,2048,1536,0.25,5,0 days 00:00:00.052487,0 days 00:01:27.213555,94.6,94.6,69
1035,24,4096,256,64,0.75,2,0 days 00:00:00.112631,0 days 00:02:05.771489,90.2,90.0,73
